i,v
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.08333333333
0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,0.08333333333
0xCBCdF9626bC03E24f779434178A73a0B4bad62eD,0.08333333333
0x3416cF6C708Da44DB2624D63ea0AAef7113527C6,0.08333333333
0x5777d92f208679DB4b9778590Fa3CAB3aC9e2168,0.08333333333
0x11b815efB8f581194ae79006d24E0d814B7697F6,0.08333333333
0x4Ddc2D193948926D02f9B1fE9e1daa0718270ED5,0.08333333333
0x5d3a536E4D6DbD6114cc1Ead35777bAB948E3643,0.08333333333
0x39AA39c021dfbaE8faC545936693aC917d5E7563,0.08333333333
0xf650C3d88D12dB855b8bf7D11Be6C55A4e07dCC9,0.08333333333
0xccF4429DB6322D5C611ee964527D42E5d685DD6a,0.08333333333
0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B,0.08333333333
